scope,course_code,title,cus,program_count,colleges,programs
AP,D689,Literacy Assessment and Interventions,3,6,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education"
AP,D690,Elementary Disciplinary Literacy,3,4,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education"
AP,D691,Elementary Mathematics Curriculum,3,6,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education"
AP,D692,Early Mathematics Methods and Interventions,3,6,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education"
AP,D693,Elementary Mathematics Methods and,3,6,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education"
AP,D694,Elementary Health and Physical Education,3,4,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education"
AP,D695,Elementary Fine Arts Methods,3,4,School of Education,"Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education"
AP,D696,Foundations of Literacy Through Literature,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D697,Literacy Assessment and Interventions,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D698,Elementary Disciplinary Literacy,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D699,Elementary Mathematics Curriculum,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D700,Early Mathematics Methods and Interventions,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D701,Elementary Mathematics Methods and,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D702,Elementary Health and Physical Education,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D703,Elementary Fine Arts Methods,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D705,Early Clinical in Special Education,3,1,School of Education,"Bachelor of Arts, Special Education, Mild to Moderate"
AP,D706,Early Clinical in Elementary Education,3,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D707,Early Clinical in Secondary Education,3,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D708,Advanced Clinical in Elementary Education,3,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D709,Advanced Clinical in Secondary Education,3,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D717,Student Teaching I in Elementary Education,8,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D718,Student Teaching II in Elementary Education,8,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D719,Student Teaching I in Special Education,8,1,School of Education,"Bachelor of Arts, Special Education, Mild to Moderate"
AP,D720,Student Teaching II in Special Education,8,1,School of Education,"Bachelor of Arts, Special Education, Mild to Moderate"
AP,D721,Student Teaching I in Secondary Education,8,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D722,Student Teaching II in Secondary Education,8,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D723,Advanced Clinical in Special Education,3,1,School of Education,"Bachelor of Arts, Special Education, Mild to Moderate"
AP,D724,Early Clinical in Elementary Education,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D725,Early Clinical in Special Education,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D726,Early Clinical in Secondary Education,2,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D727,Advanced Clinical in Elementary Education,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D728,Advanced Clinical in Special Education,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D729,Advanced Clinical in Secondary Education,2,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D737,Student Teaching I in Elementary Education,4,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D738,Student Teaching II in Elementary Education,4,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D739,Student Teaching I in Special Education,4,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D740,Student Teaching II in Special Education,4,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D741,Student Teaching I in Secondary Education,4,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D742,Student Teaching II in Secondary Education,4,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D743,Education Portfolio,1,9,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary); Master of Arts in Teaching, Special Education"
AP,D744,Student Teaching I in Elementary and Special,8,1,School of Education,"Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D745,Student Teaching II in Elementary and Special,8,1,School of Education,"Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
